property_type,society,sector,price,price_per_sqft,bedRoom,bathroom,balcony,floorNum,agePossession,built_up_area,others,store room,pooja room,servant room,study room,furnishing_type,luxury_score
flat,smart world orchard,sector 61,1.65,13750.0,2,2,2,1.0,Under Construction,1333.0,0,0,0,0,1,1,16
flat,ss the leaf,sector 85,1.1,6875.0,2,2,3,10.0,Relatively New,1600.0,0,0,1,0,0,0,150
flat,mapsko royale ville,sector 82,1.12,8000.0,3,4,2,6.0,Relatively New,1500.0,0,0,1,1,0,0,174
flat,paras dews,sector 106,1.15,6053.0,3,4,3,5.0,Relatively New,1305.0,0,0,0,1,1,1,49
house,bptp visionnaire,sector 70a,4.02,7309.0,4,4,3+,3.0,Relatively New,5500.0,0,1,1,1,1,0,138
house,unitech nirvana birch court,sector 50,6.8,31430.0,4,4,3+,2.0,Old Property,2160.0,0,0,1,1,1,1,105
flat,ats tourmaline,sector 109,1.75,8140.0,3,4,3+,2.0,Relatively New,1945.0,1,0,0,1,0,0,65
flat,dlf the skycourt,sector 86,1.58,8191.0,3,3,1,16.0,Relatively New,1750.0,0,0,1,0,0,0,152
flat,ats kocoon,sector 109,1.7,10968.0,3,3,3,22.0,Relatively New,1550.0,0,0,0,0,0,1,103
flat,emaar mgf emerald floors premier,sector 65,3.0,15190.0,4,4,3+,2.0,Relatively New,1975.0,0,0,0,1,0,0,87
house,independent,sector 28,0.75,21114.0,7,4,3+,4.0,Moderately Old,360.0,0,0,0,0,0,1,7
flat,antriksh heights,sector 84,0.9,4444.0,3,3,3,18.0,Relatively New,1832.0,0,0,1,1,0,0,59
flat,hero homes,sector 104,1.4,15819.0,3,2,2,4.0,Relatively New,1120.0,0,0,0,0,0,0,49
flat,brisk lumbini terrace homes,sector 109,1.38,6339.0,3,3,1,4.0,Moderately Old,2419.0,0,0,0,0,0,1,20
flat,emaar mgf emerald floors premier,sector 65,2.77,14025.0,4,4,3+,3.0,Relatively New,2194.0,0,0,0,1,1,2,174
flat,godrej aria,sector 79,1.3,9623.0,2,4,2,3.0,Relatively New,1222.0,0,0,0,0,0,1,53
flat,dlf the ultima,sector 81,2.34,11185.0,3,4,3+,14.0,Relatively New,1760.0,0,0,0,1,0,2,174
flat,lotus homz,sector 111,0.6,8451.0,2,2,3,9.0,New Property,789.0,0,0,0,0,0,1,52
house,independent,sector 26,8.1,35329.0,5,5,2,4.0,Old Property,2295.0,0,0,0,0,0,0,42
house,anamika enclave,sector 12,6.0,6667.0,9,9,3+,3.0,Old Property,9000.0,0,0,0,0,0,0,9
flat,emaar mgf emerald floors premier,sector 65,2.25,13636.0,3,3,3,3.0,Relatively New,1600.0,0,0,0,1,1,0,49
house,independent,sector 41,11.0,33951.0,4,4,2,3.0,New Property,3240.0,0,0,1,1,1,0,35
flat,sare crescent parc,sector 92,0.9,4278.0,4,5,3+,14.0,Relatively New,1692.0,1,0,0,1,0,1,62
flat,chd avenue,sector 71,1.3,5532.0,4,4,3,5.0,Moderately Old,2126.0,0,0,0,1,0,0,126
flat,breez global hill view,sohna road,0.35,5319.0,2,2,2,18.0,New Property,658.0,0,0,0,0,0,1,15
flat,bestech park view spa next,sector 67,3.32,12600.0,4,5,3+,12.0,Moderately Old,2384.0,0,0,0,1,0,0,174
house,ashok vihar phase iii extension,sector 5,0.4,8848.0,7,4,3+,4.0,New Property,450.0,0,0,1,0,0,1,7
flat,sidhartha ncr one,sector 95,0.57,4179.0,2,2,2,10.0,New Property,1364.0,0,0,0,0,0,1,0
flat,godrej summit,sector 104,0.75,5910.0,2,2,3,6.0,Relatively New,1148.0,1,0,0,0,0,1,79
house,independent,sector 110,1.0,9290.0,3,2,2,1.0,Old Property,120.0,0,0,1,0,0,0,0
flat,pareena coban residences,sector 99a,1.45,7261.0,3,5,3,11.0,Relatively New,1807.0,1,0,0,1,0,0,49
flat,central park flower valley aqua front towers,sector 33,1.7,9450.0,3,3,3+,5.0,New Property,1697.0,0,0,0,0,0,0,44
flat,signature global synera,sector 81,0.45,7525.0,2,2,2,6.0,Relatively New,664.0,0,1,0,0,0,0,39
flat,shapoorji pallonji joyville gurugram,sector 102,1.28,10535.0,2,2,3,10.0,Relatively New,1099.0,0,0,0,0,0,0,49
flat,ireo uptown,sector 66,1.32,11438.0,2,2,2,6.0,Relatively New,1048.0,0,0,0,0,0,1,45
house,eldeco mansionz,sector 48,5.15,18911.0,5,7,3,2.0,Moderately Old,2723.2667,0,0,1,1,0,0,145
flat,dlf regal gardens,sector 90,1.19,5504.0,3,3,2,11.0,Relatively New,1562.0,1,0,0,0,0,0,88
house,independent,sector 26,8.9,32942.0,4,4,3+,2.0,Old Property,2700.0,0,1,1,1,1,1,82
flat,pyramid urban homes,sector 86,0.42,8485.0,2,2,1,2.0,New Property,557.0,1,0,1,1,1,0,84
flat,experion the heartsong,sector 108,1.25,8333.0,3,3,3,1.0,Relatively New,1500.0,0,0,1,1,0,1,174
flat,emaar palm gardens,sector 83,1.3,11872.0,3,3,3,16.0,Relatively New,1387.0,0,0,0,1,0,0,174
flat,antriksh heights,sector 84,0.89,4369.0,3,3,3,8.0,Relatively New,1832.0,0,0,1,0,0,1,67
flat,godrej,sector 79,1.35,8970.0,3,3,2,7.0,Relatively New,1362.0,0,0,0,0,0,1,118
flat,piedmont taksila heights,sector 37c,0.9,5856.0,3,3,3,9.0,Moderately Old,1537.0,0,0,0,0,0,0,94
flat,ats tourmaline,sector 109,2.3,8897.0,3,4,3+,10.0,New Property,2339.0,1,0,0,1,0,1,74
flat,the new crpf apartments,sector 9a,0.75,5814.0,3,3,3,6.0,Old Property,1433.0,0,0,1,0,0,0,31
flat,tarc maceo,sector 91,1.8,7759.0,4,3,3+,0.0,Relatively New,2578.0,0,0,1,0,1,2,45
flat,kamroon court,sector 43,2.75,13750.0,3,4,3+,5.0,Moderately Old,2222.0,1,0,0,1,0,0,49
flat,puri emerald bay,sector 104,2.49,10163.0,3,3,3+,14.0,Relatively New,2217.0,0,0,0,1,0,0,129
flat,central park resorts,sector 48,5.15,20901.0,3,3,3+,8.0,Moderately Old,2364.0,0,0,0,1,0,2,53
flat,orchid petals,sector 49,4.21,11836.0,5,6,3+,14.0,Relatively New,3218.0,0,0,1,1,0,0,35
flat,experion the heartsong,sector 108,1.65,8238.0,3,4,3,3.0,Moderately Old,1771.32,0,0,0,0,1,0,75
flat,ild greens,sector 37c,1.0,4320.0,3,3,3+,5.0,Under Construction,1696.0,0,0,0,0,0,1,51
flat,sbtl caladium,sector 109,1.2,6383.0,3,2,2,8.0,Relatively New,1701.0,0,0,0,0,0,1,151
flat,microtek greenburg,sector 86,1.25,8446.0,2,2,3,13.0,Moderately Old,1339.0,0,0,0,0,1,0,6
flat,experion the heartsong,sector 108,2.28,8204.0,4,5,3+,8.0,Relatively New,2514.0,0,0,0,0,0,1,101
house,independent,sector 55,7.49,27723.0,12,12,3+,4.0,Relatively New,2700.0,0,0,1,1,1,0,49
flat,puri diplomatic greens,sector 111,2.65,13590.0,3,4,2,7.0,Relatively New,2085.0,0,0,0,1,0,0,159
house,international city by sobha phase,sector 109,8.48,23587.0,4,6,3+,3.0,New Property,3600.0,0,1,1,1,1,0,153
flat,ss the leaf,sector 85,1.78,7392.0,3,4,3+,6.0,New Property,2179.0,0,1,0,0,0,1,113
flat,housing apna enclave,sector 4,0.39,4105.0,2,2,1,1.0,Relatively New,950.0,0,0,0,0,0,1,0
flat,shri banke bihari society,sector 56,1.37,9133.0,3,3,3+,2.0,Old Property,1450.0,1,0,0,0,0,0,174
flat,mm woodshire,sector 107,0.8,5857.0,2,2,3+,14.0,New Property,1236.0,0,0,0,0,0,1,67
flat,ats tourmaline,sector 109,1.4,8000.0,3,3,3+,12.0,Relatively New,1583.0,1,0,0,0,0,1,65
house,independent,sector 23,4.0,16443.0,3,3,2,2.0,Moderately Old,2430.0,0,0,0,1,0,0,115
flat,viridian the plaza,sector 106,0.46,6571.0,1,1,1,18.0,New Property,778.0,0,0,0,0,0,0,104
house,independent,sector 7,2.25,15599.0,3,3,2,2.0,Old Property,1440.0,0,0,0,0,0,0,27
flat,sare homes,sector 92,0.8,5253.0,3,3,3,7.0,Relatively New,1692.0,0,0,0,0,1,0,80
flat,pivotal devaan,sector 84,0.34,7039.0,2,2,1,1.0,Relatively New,537.0,0,1,0,0,0,0,84
flat,conscient heritage max,sector 102,2.0,9307.0,3,4,3+,13.0,Relatively New,1900.0,0,0,0,1,1,0,174
flat,paras dews,sector 106,1.28,7273.0,3,4,3+,24.0,Relatively New,1186.0,0,0,0,1,0,1,49
flat,emaar mgf emerald floors premier,sector 65,2.0,12121.0,3,3,3,1.0,Relatively New,1833.0,0,0,0,1,0,0,124
flat,godrej frontier,sector 80,1.6,6999.0,3,3,3,5.0,Moderately Old,2047.0,0,0,0,1,0,1,53
flat,avl gurgaon,sector 36a,0.65,8953.0,2,2,2,7.0,Relatively New,657.0,0,0,0,0,0,0,89
flat,mapsko casa bella,sector 82,0.86,8121.0,3,3,3,5.0,Moderately Old,1234.0,0,0,0,0,1,0,120
flat,raheja the vedaanta floors,sector 108,0.7,4522.0,2,2,3,1.0,Moderately Old,1720.0,0,0,0,0,0,0,0
flat,umang winter hills,sector 77,1.35,7781.0,3,3,3+,7.0,New Property,1451.0,0,1,0,0,0,0,96
house,independent,sector 41,7.0,28275.0,7,7,3+,3.0,Moderately Old,2475.0,0,1,1,1,1,2,151
house,uppal southend,sector 49,6.75,32325.0,12,12,3+,3.0,Moderately Old,2088.0,1,0,1,1,1,0,49
house,independent,sector 24,3.5,32516.0,5,4,3,3.0,Old Property,1076.39,0,0,0,0,0,0,15
flat,corona optus,sector 37c,1.44,7236.0,3,3,3+,2.0,Relatively New,1789.0,1,0,0,1,1,0,49
flat,dlf the ultima,sector 81,2.5,11726.0,3,3,2,4.0,Relatively New,2130.0,0,0,0,1,0,2,82
house,dlf city plots,sector 26,17.3,38267.0,6,7,3+,3.0,New Property,4518.0,0,1,1,1,1,0,124
flat,smart world one,dwarka expressway,1.65,5933.0,3,4,3,6.0,Under Construction,3094.0,0,0,0,0,0,1,0
flat,godrej summit,sector 104,0.82,9856.0,2,2,3,12.0,Relatively New,86.0,0,0,0,0,1,0,120
flat,sare crescent parc,sector 92,0.9,4259.0,4,5,3+,3.0,Relatively New,1805.0,0,0,0,1,0,1,0
flat,supertech hues,sector 68,0.82,6949.0,2,2,3+,21.0,Under Construction,1068.0,1,0,0,0,0,0,72
flat,mm golfestate,sector 65,4.94,16234.0,3,4,3,15.0,Moderately Old,2753.0,0,0,0,1,0,1,165
flat,dlf new town heights,sector 91,1.65,6346.0,4,4,3+,11.0,Moderately Old,2139.0,0,0,0,1,0,0,72
flat,godrej,sector 79,1.93,8532.0,3,4,3+,5.0,Relatively New,2047.0,0,0,0,1,0,0,158
flat,hcbs sports ville,sohna road,0.22,4603.0,1,1,1,9.0,Relatively New,477.809521,0,0,0,0,0,0,44
house,independent,sector 108,1.7,5661.0,4,4,3+,1.0,Relatively New,3000.0,0,0,0,0,0,1,0
house,independent,sector 46,5.65,23859.0,8,6,3+,3.0,Moderately Old,2367.0,0,0,0,1,0,0,67
house,vatika india next,sector 83,1.7,7857.0,3,3,3+,4.0,New Property,2160.0,0,0,1,1,0,1,0
flat,signature global city,sector 92,0.99,9074.0,3,2,3,1.0,Relatively New,1091.0,0,0,0,0,0,1,24
flat,vatika inxt floors,sector 82a,0.75,7500.0,2,2,2,1.0,Relatively New,1000.0,0,0,0,0,0,1,0
flat,ramson kshitij sec-gurugram,sector 95,0.27,2700.0,2,2,0,1.0,New Property,758.0,0,0,0,0,0,1,0
house,bptp visionnaire,sector 70a,5.25,20155.0,5,4,3+,3.0,New Property,2610.0,0,0,0,1,0,0,49
house,independent,sector 26,9.0,33312.0,5,5,2,3.0,Old Property,2700.0,0,1,1,1,1,2,110
flat,signature global the millennia,sector 37d,0.55,9167.0,2,2,3,3.0,New Property,543.0,0,0,0,0,0,1,53
flat,dlf regal gardens,sector 90,1.29,7104.0,3,3,3+,12.0,Relatively New,1817.0,0,0,0,1,0,1,152
flat,shree vardhman victoria,sector 70,1.63,8359.0,3,3,3,5.0,New Property,1527.0,1,0,0,1,0,1,49
flat,eldeco accolade,sohna road,1.14,6529.0,3,3,3+,4.0,Relatively New,1382.0,0,0,0,0,0,1,157
flat,smart world gems,sector 89,1.25,8784.0,3,3,3,2.0,New Property,1287.0,0,0,1,0,0,0,12
flat,vatika gurgaon,sector 83,0.87,6988.0,2,2,2,3.0,Moderately Old,1126.0,0,0,0,0,0,1,35
flat,bptp terra,sector 37d,1.78,8124.0,4,3,3,10.0,Relatively New,1982.0,0,0,0,1,0,1,127
flat,dlf the ultima,sector 81,3.45,12013.0,4,4,3+,10.0,New Property,2598.0,0,0,0,1,0,2,165
flat,spire woods now aindependentda by alpha corp,sector 103,1.25,6902.0,3,4,3,11.0,Under Construction,2012.0,0,0,0,1,1,0,105
flat,sare homes,sector 92,1.25,6200.0,4,3,0,16.0,Relatively New,2040.0,0,0,0,0,0,1,49
flat,ansal heights,sector 92,0.6,4545.0,2,2,3,11.0,Under Construction,1194.0,1,0,0,0,0,1,23
flat,la vida by tata housing,sector 113,2.4,10825.0,3,4,3+,5.0,Relatively New,1940.0,0,0,0,1,0,1,49
flat,railway officers rpf society,sector 9a,1.3,5039.0,4,4,3+,9.0,Old Property,2580.0,0,0,0,0,0,1,0
house,international city by sobha phase,sector 109,11.25,25004.0,7,5,3+,4.0,Relatively New,4500.0,0,0,1,1,1,0,42
house,unitech nirvana birch court,sector 50,7.1,32870.0,3,3,3,1.0,Moderately Old,2160.0,0,0,0,1,0,1,49
flat,signature global park,sohna road,0.85,7863.0,3,2,2,4.0,New Property,1080.0,0,0,0,0,0,0,23
flat,ss the leaf,sector 85,1.99,8660.0,3,4,3+,17.0,Relatively New,2398.0,0,0,0,1,0,0,174
flat,emaar palm gardens,sector 83,1.76,9263.0,3,3,3,5.0,Relatively New,1600.0,0,0,0,1,0,0,174
flat,unitech sunbreeze,sector 69,0.75,6849.0,2,2,2,4.0,Under Construction,991.0,0,0,0,0,0,1,0
flat,spaze privvy the address,sector 93,1.25,5700.0,4,4,3,16.0,Relatively New,2105.0,0,0,0,0,0,1,0
flat,mm sierra,sector 68,1.13,9076.0,2,2,3,9.0,Relatively New,1130.0,0,0,0,0,0,0,149
house,housing board colony,sector 28,5.5,30597.0,4,3,3,2.0,Old Property,1797.5712999999998,1,0,1,0,0,0,22
flat,the close north,sector 50,2.35,11768.0,3,3,3+,8.0,Moderately Old,1950.0,0,0,0,0,0,0,165
flat,suncity vatsal valley,gwal pahari,1.45,10140.0,3,3,3,4.0,Under Construction,1430.0,0,0,0,0,0,1,49
flat,ansal sushant residency,sector 57,1.5,6775.0,3,2,3+,1.0,Moderately Old,273.0,0,0,0,0,0,1,87
flat,dlf ridgewood estate,sector 28,2.0,14599.0,3,3,1,12.0,Old Property,1240.0,0,0,0,0,0,0,96
flat,pareena mi casa,sector 68,1.15,9237.0,2,2,3,8.0,New Property,1126.0,0,0,0,0,0,1,49
flat,mm skywalk,sector 74,1.6,9512.0,2,2,2,26.0,Relatively New,1508.0,0,0,0,0,0,0,158
flat,godrej nature plus,sector 33,1.5,10197.0,2,2,3+,2.0,New Property,1539.0,0,0,0,0,0,1,87
flat,signature global synera,sector 81,0.4,6319.0,2,2,1,12.0,Relatively New,586.0,0,0,0,0,0,0,23
house,independent,sector 43,5.75,29677.0,4,4,2,2.0,Old Property,1937.502,0,1,1,1,0,0,34
house,vipul tatvam villa,sector 48,7.25,27948.0,3,4,2,2.0,Moderately Old,2592.0,0,1,1,1,1,0,115
flat,chd avenue,sector 71,1.12,6215.0,3,4,3,0.0,Moderately Old,1630.0,0,0,0,1,0,1,65
house,eros rosewood city,sector 49,4.05,20250.0,3,3,3,2.0,Moderately Old,2000.0,0,1,0,1,0,1,46
flat,vatika the seven lamps,sector 82,0.85,6538.0,2,2,2,0.0,Relatively New,1176.0,0,0,0,0,0,0,49
flat,signature global park,sector 36,0.82,7586.0,3,2,2,2.0,New Property,850.0,0,0,0,0,0,0,8
flat,paras quartier,gwal pahari,5.9,11028.0,4,4,3+,0.0,Moderately Old,5350.0,0,0,0,0,0,1,63
flat,indiabulls centrum park,sector 103,1.34,7486.0,3,3,3+,13.0,Relatively New,1560.0,0,0,0,0,1,0,93
flat,ramprastha primera,sector 37d,1.2,13333.0,3,3,3,5.0,Relatively New,1000.0,0,1,0,0,0,1,50
flat,dlf icon,sector 43,5.8,20707.0,4,4,3+,18.0,Old Property,2801.0,0,0,0,0,0,1,0
flat,shapoorji pallonji joyville gurugram,sector 102,1.35,9934.0,2,2,2,9.0,Relatively New,1230.0,0,0,0,0,0,0,100
house,independent,sector 46,2.4,26544.0,4,4,3,3.0,Moderately Old,900.0,0,1,0,0,0,0,44
flat,gls arawali homes,sohna road,0.28,4938.0,2,2,2,3.0,Relatively New,500.0,0,0,0,0,0,0,42
flat,pareena coban residences,sector 99a,1.16,5809.0,3,3,3,3.0,Relatively New,1790.0,1,0,0,1,0,1,49
flat,signature global solera,sector 107,0.37,6752.0,2,2,1,10.0,Relatively New,496.0,0,0,0,0,0,1,73
flat,bptp terra,sector 37d,1.79,8981.0,4,3,3,15.0,Relatively New,1808.0,1,0,0,0,0,0,37
house,independent,sohna road,0.07,2323.0,1,1,0,1.0,Relatively New,297.0,0,0,0,0,0,1,0
house,independent,sector 26,5.8,12829.0,4,4,3+,4.0,Old Property,4518.0,0,0,0,0,0,1,38
flat,tulip violet,sector 69,1.36,8619.0,3,3,1,12.0,Relatively New,1291.0,0,0,1,0,0,1,95
flat,bestech park view city,sector 49,3.0,12589.0,4,4,3,5.0,Moderately Old,2200.0,0,0,1,1,0,0,141
house,independent,sector 47,5.15,26581.0,9,9,3+,3.0,Relatively New,1937.502,0,1,0,0,0,0,75
house,independent,sector 26,23.0,25559.0,4,4,3+,2.0,Relatively New,9000.0,0,1,1,1,1,0,145
flat,signature global park,sohna road,0.9,8036.0,3,2,2,2.0,Relatively New,1013.0,0,0,0,0,0,1,144
flat,puri diplomatic greens,sector 111,2.58,11727.0,3,4,2,10.0,Moderately Old,2200.0,0,0,0,1,0,1,86
flat,shapoorji pallonji joyville gurugram,sector 102,1.75,15514.0,3,3,3+,1.0,Relatively New,1464.0,0,0,0,0,0,1,49
flat,vipul lavanya,sector 81,0.6,6667.0,2,2,1,0.0,Relatively New,1000.0,0,0,0,0,0,1,49
flat,mm skywalk,sector 74,1.52,12160.0,2,2,3,6.0,Relatively New,1250.0,0,1,0,0,0,1,174
flat,vatika gurgaon,sector 83,0.75,6024.0,2,2,2,19.0,Relatively New,1150.0,1,0,0,0,0,0,105
flat,tulip petals,sector 89,1.1,7097.0,3,2,3,4.0,New Property,1550.0,0,0,0,0,0,1,0
flat,ireo skyon,sector 60,2.5,16129.0,2,3,2,4.0,Relatively New,1402.0,0,0,0,0,1,1,100
flat,microtek greenburg,sector 86,1.93,8446.0,3,4,3,12.0,Relatively New,2067.0,0,0,0,1,0,1,72
flat,imperia the esfera,sector 37c,0.7,4878.0,2,3,3+,12.0,Under Construction,1298.0,1,0,0,0,1,1,58
house,independent,sector 54,3.51,12352.0,4,4,3,4.0,New Property,2844.0,0,0,0,1,0,1,73
flat,shapoorji pallonji joyville gurugram,sector 102,1.76,10227.0,3,3,3,1.0,Relatively New,1531.0,0,0,0,0,0,1,100
flat,emaar emerald hills,sector 65,1.95,13929.0,3,3,3+,1.0,New Property,1556.0,0,1,0,0,0,2,117
flat,capital residences,sector 70a,1.68,8502.0,3,3,3+,5.0,New Property,1900.0,0,0,0,1,0,1,141
house,unitech nirvana birch court,sector 50,11.95,36883.0,3,3,2,1.0,Moderately Old,3240.0,0,0,0,1,1,1,101
house,independent,sector 40,2.1,2593.0,3,3,2,3.0,Moderately Old,8100.0,1,0,0,0,0,0,35
flat,experion the heartsong,sector 108,0.87,8894.0,2,3,3,2.0,Relatively New,978.23,0,0,0,1,0,0,123
house,independent,sector 47,5.25,11290.0,9,9,3+,4.0,Relatively New,4650.0,0,0,0,1,0,0,142
flat,bestech park view residency,sector 2,1.02,7208.0,2,2,3,11.0,Moderately Old,1280.0,0,0,0,0,0,1,92
house,independent,sector 3,0.37,7639.0,1,1,1,1.0,Relatively New,480.0,0,0,0,0,0,0,0
flat,ats triumph,sector 104,2.52,8000.0,4,4,3+,19.0,Relatively New,2800.0,0,1,0,1,0,0,156
flat,conscient heritage max,sector 102,1.75,9063.0,3,4,3+,16.0,Relatively New,1747.0,0,0,0,1,0,0,134
flat,ats kocoon,sector 109,2.95,9365.0,4,4,3+,7.0,Relatively New,3150.0,0,1,0,1,0,0,158
flat,emaar mgf emerald floors premier,sector 65,2.85,14430.0,4,4,3,3.0,Relatively New,2194.0,0,0,0,1,1,1,28
flat,breez global heights,sohna road,0.4,6689.0,2,2,2,7.0,Relatively New,762.0,0,0,0,0,0,1,57
flat,experion the heartsong,sector 108,1.02,7950.0,2,3,3,4.0,Relatively New,1283.0,0,0,0,0,1,1,112
flat,bestech park view residency,sector 2,0.56,8550.0,1,1,2,7.0,Moderately Old,722.0,0,0,0,0,0,1,92
flat,tulip violet,sector 69,1.75,8883.0,4,4,1,12.0,Relatively New,1782.0,0,0,0,0,0,1,86
flat,chd avenue,sector 71,1.35,5745.0,4,4,3,8.0,Moderately Old,2126.0,0,0,0,1,0,0,26
flat,dlf new town heights,sector 90,1.9,5684.0,4,4,3+,7.0,Relatively New,2467.0,0,0,1,1,0,0,88
flat,ild grand,sector 37c,1.2,6593.0,3,3,3,7.0,Relatively New,1647.0,0,0,0,0,0,0,24
house,independent,sector 14,5.5,16976.0,5,4,2,2.0,Old Property,3239.9339,0,0,0,0,1,0,27
flat,shapoorji pallonji joyville gurugram,sector 102,1.95,13929.0,3,3,3,6.0,New Property,1616.0,0,0,1,0,0,0,174
flat,emaar palm premier,sector 77,2.1,10500.0,3,4,3+,11.0,New Property,1600.0,0,0,0,1,0,0,129
flat,dlf new town heights,sector 90,1.75,5721.0,4,4,3+,17.0,Relatively New,2467.0,0,0,1,1,0,0,88
flat,dlf new town heights,sector 86,1.4,5942.0,4,4,3+,20.0,Relatively New,2132.0,0,0,1,1,0,0,65
flat,tulip violet,sector 69,1.37,8676.0,3,3,1,12.0,Relatively New,1568.0,0,0,1,0,0,1,95
flat,pyramid urban homes,sector 86,0.43,8583.0,2,2,1,6.0,New Property,557.0,1,0,0,0,0,0,72
flat,bptp astaire gardens,sector 70a,1.6,8658.0,4,4,3,1.0,Relatively New,1600.0,1,0,0,0,1,1,42
flat,satya the hermitage,sector 103,0.89,6138.0,2,3,3,1.0,Relatively New,1257.0,0,0,0,1,0,0,75
house,independent,sector 7,0.66,1333.0,3,1,1,3.0,Relatively New,4950.0,1,0,0,0,0,1,22
flat,guru gram haryana cghs,sector 56,1.38,7225.0,3,3,3,5.0,Moderately Old,1910.0,0,0,0,0,1,0,134
flat,tarc maceo,sector 91,0.95,5952.0,2,2,2,10.0,Relatively New,1185.0,0,0,0,0,0,0,77
flat,surya vihar rwa,sector 21,1.3,5417.0,5,5,2,2.0,Old Property,2400.0,0,1,0,1,1,0,42
flat,tulip violet,sector 69,1.19,8815.0,2,3,1,0.0,Relatively New,1500.0,0,0,0,0,1,0,174
flat,bptp terra,sector 37d,1.98,9037.0,3,3,3+,12.0,New Property,1982.0,0,0,0,0,1,0,49
flat,ramprastha the edge towers,sector 37d,0.71,5420.0,2,2,3,10.0,New Property,1100.0,1,0,0,0,0,1,38
flat,shapoorji pallonji joyville gurugram,sector 102,1.25,9874.0,2,2,2,0.0,Relatively New,1099.0,0,0,0,0,0,1,79
house,independent,sector 28,11.25,34723.0,9,9,3+,2.0,Moderately Old,3240.0,0,1,1,1,0,0,126
flat,orris aster court,sector 85,0.93,5671.0,3,3,3,8.0,Relatively New,1587.0,0,0,0,0,0,1,0
flat,chd avenue,sector 71,1.4,7946.0,3,3,2,1.0,Moderately Old,1958.0,0,0,1,0,0,0,125
flat,ramsons kshitij,sector 95,0.19,591.0,1,1,1,14.0,Relatively New,3569.0,0,0,0,0,0,1,49
flat,orchid petals,sector 49,4.16,11699.0,5,4,3+,14.0,Relatively New,3218.0,0,0,0,1,1,0,40
flat,pioneer araya,sector 62,9.14,19488.0,4,6,3,16.0,Relatively New,3932.0,0,1,0,1,1,0,146
flat,vatika gurgaon,sector 83,0.84,6747.0,2,2,2,7.0,Moderately Old,1126.0,0,0,0,0,0,0,157
flat,indiabulls enigma,sector 110,4.1,10567.0,5,5,2,10.0,Relatively New,3500.0,0,0,0,1,0,1,159
flat,ild grand,sector 37c,1.35,7143.0,3,3,0,1.0,New Property,1820.0,0,0,0,0,0,1,60
flat,trisara our homes,sohna road,0.21,4339.0,1,1,0,2.0,Relatively New,484.0,0,0,0,0,0,0,0
flat,mapsko mount ville,sector 79,1.3,8025.0,3,3,3+,1.0,Relatively New,1213.0,0,0,0,0,0,0,140
flat,parsvnath green ville,sector 48,1.6,8377.0,3,3,3,13.0,Old Property,1700.0,1,0,0,0,0,0,119
flat,pareena coban residences,sector 99a,1.02,7133.0,2,2,3,3.0,Relatively New,1430.0,0,0,0,0,1,1,174
flat,conscient elevate,sector 59,6.75,19882.0,4,4,2,10.0,New Property,2566.0,0,0,0,1,0,0,31
house,independent,sector 26,18.0,39816.0,5,4,3+,4.0,Moderately Old,4518.0,0,1,1,1,1,0,113
flat,dlf regal gardens,sector 90,1.7,7222.0,4,4,3+,15.0,Moderately Old,2004.0,0,0,0,1,0,0,38
flat,smart world gems,sector 89,1.1,9973.0,2,2,2,3.0,New Property,1226.0,0,1,0,0,0,0,77
flat,my home,sector 110,0.28,3167.0,2,1,1,2.0,Relatively New,1000.0,1,0,0,0,0,1,15
flat,bptp pedestal,sector 70a,1.6,10159.0,3,3,3,2.0,New Property,1750.0,1,0,0,1,0,1,77
flat,ashiana mulberry,sohna road,0.74,6016.0,2,2,3+,12.0,Relatively New,1367.0,0,0,0,0,0,1,71
flat,signature global superbia,sector 95,0.4,6723.0,2,2,3,2.0,New Property,661.0,0,0,0,0,0,1,0
flat,mm ikonic,sector 68,1.8,9231.0,3,3,3+,18.0,Relatively New,1845.0,0,0,0,0,0,0,126
flat,ss the leaf,sector 85,1.91,5026.0,4,6,3,6.0,Relatively New,3890.0,0,0,0,1,0,1,174
house,independent,sector 24,3.2,59458.0,14,14,3+,6.0,Relatively New,538.1949999999999,0,0,0,0,0,2,15
flat,shree vardhman flora,sector 90,0.85,4404.0,3,4,3,3.0,Relatively New,1679.0,0,1,0,1,0,0,110
flat,cghs hewo apartments,sector 31,1.25,11574.0,2,2,2,2.0,Old Property,1200.0,0,0,0,0,0,1,28
flat,suncity heights,sector 54,3.25,14118.0,3,3,3+,0.0,Old Property,2558.0,0,0,1,0,0,0,120
flat,ss the leaf,sector 85,2.13,7575.0,4,4,3,2.0,Relatively New,2600.0,0,0,0,0,0,1,49
flat,rose apartment,sector 28,3.0,10482.0,3,5,3+,8.0,Old Property,2589.0,0,0,0,0,0,1,0
house,international city by sobha phase,sector 109,8.75,24338.0,5,5,3+,3.0,New Property,3600.0,0,1,1,1,1,0,153
flat,paras dews,sector 106,0.92,6643.0,2,2,3+,2.0,Relatively New,940.0,0,0,0,0,0,1,174
flat,mm golfestate,sector 65,5.0,18519.0,3,3,3+,28.0,Relatively New,2800.0,0,0,1,1,0,0,165
flat,breez global heights,sohna road,0.21,5330.0,1,1,1,2.0,Relatively New,438.0,0,0,0,0,0,0,21
flat,ireo the grand arch,sector 58,2.2,16000.0,2,2,2,6.0,Relatively New,1244.0,0,0,0,0,0,1,42
house,malibu towne,sector 47,1.15,4646.0,3,3,3,2.0,Old Property,2475.0,0,0,0,0,0,0,33
